Wavelength,Responsivity
884.7,45.8714
884.8,45.85
884.9,45.8286
885,45.8072
885.1,45.7857
885.2,45.7643
885.3,45.7428
885.4,45.7212
885.5,45.6997
885.6,45.6781
885.7,45.6565
885.8,45.6349
885.9,45.6132
886,45.5916
886.1,45.5699
886.2,45.5481
886.3,45.5264
886.4,45.5046
886.5,45.4828
886.6,45.461
886.7,45.4392
886.8,45.4173
886.9,45.3954
887,45.3735
887.1,45.3516
887.2,45.3296
887.3,45.3077
887.4,45.2856
887.5,45.2636
887.6,45.2416
887.7,45.2195
887.8,45.1974
887.9,45.1753
888,45.1531
888.1,45.1309
888.2,45.1087
888.3,45.0865
888.4,45.0643
888.5,45.042
888.6,45.0197
888.7,44.9974
888.8,44.9751
888.9,44.9527
889,44.9303
889.1,44.9079
889.2,44.8855
889.3,44.863
889.4,44.8405
889.5,44.818
889.6,44.7955
889.7,44.773
889.8,44.7504
889.9,44.7278
890,44.7052
890.1,44.6825
890.2,44.6598
890.3,44.6371
890.4,44.6144
890.5,44.5917
890.6,44.5689
890.7,44.5461
890.8,44.5233
890.9,44.5005
891,44.4776
891.1,44.4547
891.2,44.4318
891.3,44.4089
891.4,44.3859
891.5,44.3629
891.6,44.3399
891.7,44.3169
891.8,44.2938
891.9,44.2708
892,44.2477
892.1,44.2245
892.2,44.2014
892.3,44.1782
892.4,44.155
892.5,44.1318
892.6,44.1086
892.7,44.0853
892.8,44.062
892.9,44.0387
893,44.0153
893.1,43.992
893.2,43.9686
893.3,43.9452
893.4,43.9217
893.5,43.8983
893.6,43.8748
893.7,43.8513
893.8,43.8278
893.9,43.8042
894,43.7806
894.1,43.757
894.2,43.7334
894.3,43.7098
894.4,43.6861
894.5,43.6624
894.6,43.6387
894.7,43.6149
894.8,43.5912
894.9,43.5674
895,43.5436
895.1,43.5197
895.2,43.4959
895.3,43.472
895.4,43.4481
895.5,43.4241
895.6,43.4002
895.7,43.3762
895.8,43.3522
895.9,43.3282
896,43.3042
896.1,43.2801
896.2,43.2561
896.3,43.2321
896.4,43.208
896.5,43.184
896.6,43.16
896.7,43.1359
896.8,43.1118
896.9,43.0878
897,43.0637
897.1,43.0396
897.2,43.0156
897.3,42.9915
897.4,42.9674
897.5,42.9433
897.6,42.9192
897.7,42.8951
897.8,42.871
897.9,42.8469
898,42.8228
898.1,42.7986
898.2,42.7745
898.3,42.7504
898.4,42.7262
898.5,42.7021
898.6,42.6779
898.7,42.6538
898.8,42.6296
898.9,42.6055
899,42.5813
899.1,42.5571
899.2,42.5329
899.3,42.5087
899.4,42.4845
899.5,42.4603
899.6,42.4361
899.7,42.4119
899.8,42.3877
899.9,42.3635
900,42.3393
900.1,42.3151
900.2,42.2908
900.3,42.2666
900.4,42.2423
900.5,42.2181
900.6,42.1938
900.7,42.1696
900.8,42.1453
900.9,42.121
901,42.0968
901.1,42.0725
901.2,42.0482
901.3,42.0239
901.4,41.9996
901.5,41.9753
901.6,41.951
901.7,41.9267
901.8,41.9024
901.9,41.878
902,41.8537
902.1,41.8294
902.2,41.805
902.3,41.7807
902.4,41.7563
902.5,41.732
902.6,41.7076
902.7,41.6833
902.8,41.6589
902.9,41.6345
903,41.6101
903.1,41.5858
903.2,41.5614
903.3,41.537
903.4,41.5126
903.5,41.4882
903.6,41.4638
903.7,41.4393
903.8,41.4149
903.9,41.3905
904,41.3661
904.1,41.3416
904.2,41.3172
904.3,41.2927
904.4,41.2683
904.5,41.2438
904.6,41.2193
904.7,41.1949
904.8,41.1704
904.9,41.1459
905,41.1214
905.1,41.0969
905.2,41.0725
905.3,41.048
905.4,41.0234
905.5,40.9989
905.6,40.9744
905.7,40.9499
905.8,40.9254
905.9,40.9008
906,40.8763
906.1,40.8518
906.2,40.8272
906.3,40.8027
906.4,40.7781
906.5,40.7535
906.6,40.729
906.7,40.7044
906.8,40.6798
906.9,40.6552
907,40.6306
907.1,40.6061
907.2,40.5815
907.3,40.5568
907.4,40.5322
907.5,40.5076
907.6,40.483
907.7,40.4584
907.8,40.4337
907.9,40.4091
908,40.3845
908.1,40.3598
908.2,40.3352
908.3,40.3105
908.4,40.2858
908.5,40.2612
908.6,40.2365
908.7,40.2118
908.8,40.1871
908.9,40.1625
909,40.1378
909.1,40.1131
909.2,40.0884
909.3,40.0636
909.4,40.0389
909.5,40.0142
909.6,39.9895
909.7,39.9648
909.8,39.94
909.9,39.9153
910,39.8905
910.1,39.8658
910.2,39.841
910.3,39.8163
910.4,39.7915
910.5,39.7667
910.6,39.742
910.7,39.7172
910.8,39.6924
910.9,39.6676
911,39.6428
911.1,39.618
911.2,39.5932
911.3,39.5683
911.4,39.5435
911.5,39.5186
911.6,39.4938
911.7,39.4689
911.8,39.444
911.9,39.4191
912,39.3942
912.1,39.3693
912.2,39.3444
912.3,39.3195
912.4,39.2946
912.5,39.2696
912.6,39.2447
912.7,39.2197
912.8,39.1947
912.9,39.1697
913,39.1448
913.1,39.1198
913.2,39.0947
913.3,39.0697
913.4,39.0447
913.5,39.0197
913.6,38.9946
913.7,38.9696
913.8,38.9445
913.9,38.9194
914,38.8943
914.1,38.8692
914.2,38.8441
914.3,38.819
914.4,38.7939
914.5,38.7688
914.6,38.7436
914.7,38.7185
914.8,38.6933
914.9,38.6681
915,38.643
915.1,38.6178
915.2,38.5926
915.3,38.5674
915.4,38.5422
915.5,38.5169
915.6,38.4917
915.7,38.4665
915.8,38.4412
915.9,38.4159
916,38.3907
916.1,38.3654
916.2,38.3401
916.3,38.3148
916.4,38.2895
916.5,38.2642
916.6,38.2388
916.7,38.2135
916.8,38.1881
916.9,38.1628
917,38.1374
917.1,38.112
917.2,38.0867
917.3,38.0613
917.4,38.0359
917.5,38.0104
917.6,37.985
917.7,37.9596
917.8,37.9342
917.9,37.9087
918,37.8832
918.1,37.8578
918.2,37.8323
918.3,37.8068
918.4,37.7813
918.5,37.7558
918.6,37.7303
918.7,37.7048
918.8,37.6792
918.9,37.6537
919,37.6281
919.1,37.6026
919.2,37.577
919.3,37.5514
919.4,37.5258
919.5,37.5002
919.6,37.4746
919.7,37.449
919.8,37.4233
919.9,37.3977
920,37.3721
920.1,37.3464
920.2,37.3207
920.3,37.2951
920.4,37.2694
920.5,37.2437
920.6,37.218
920.7,37.1923
920.8,37.1665
920.9,37.1408
921,37.1151
921.1,37.0893
921.2,37.0635
921.3,37.0378
921.4,37.012
921.5,36.9862
921.6,36.9604
921.7,36.9346
921.8,36.9088
921.9,36.8829
922,36.8571
922.1,36.8313
922.2,36.8054
922.3,36.7795
922.4,36.7537
922.5,36.7278
922.6,36.7019
922.7,36.676
922.8,36.6501
922.9,36.6242
923,36.5982
923.1,36.5723
923.2,36.5463
923.3,36.5204
923.4,36.4944
923.5,36.4684
923.6,36.4425
923.7,36.4165
923.8,36.3904
923.9,36.3644
924,36.3384
924.1,36.3124
924.2,36.2863
924.3,36.2603
924.4,36.2342
924.5,36.2081
924.6,36.1821
924.7,36.156
924.8,36.1299
924.9,36.1038
925,36.0776
925.1,36.0515
925.2,36.0254
925.3,35.9992
925.4,35.9731
925.5,35.9469
925.6,35.9207
925.7,35.8946
925.8,35.8684
925.9,35.8422
926,35.8159
926.1,35.7897
926.2,35.7635
926.3,35.7373
926.4,35.711
926.5,35.6847
926.6,35.6584
926.7,35.6321
926.8,35.6057
926.9,35.5794
927,35.553
927.1,35.5266
927.2,35.5002
927.3,35.4737
927.4,35.4472
927.5,35.4208
927.6,35.3942
927.7,35.3677
927.8,35.3412
927.9,35.3146
928,35.288
928.1,35.2614
928.2,35.2348
928.3,35.2081
928.4,35.1815
928.5,35.1548
928.6,35.1281
928.7,35.1013
928.8,35.0746
928.9,35.0478
929,35.021
929.1,34.9942
929.2,34.9674
929.3,34.9405
929.4,34.9136
929.5,34.8867
929.6,34.8598
929.7,34.8329
929.8,34.8059
929.9,34.779
930,34.752
930.1,34.725
930.2,34.6979
930.3,34.6709
930.4,34.6438
930.5,34.6167
930.6,34.5896
930.7,34.5624
930.8,34.5353
930.9,34.5081
931,34.4809
931.1,34.4537
931.2,34.4264
931.3,34.3992
931.4,34.3719
931.5,34.3446
931.6,34.3173
931.7,34.2899
931.8,34.2626
931.9,34.2352
932,34.2078
932.1,34.1803
932.2,34.1529
932.3,34.1254
932.4,34.098
932.5,34.0705
932.6,34.0429
932.7,34.0154
932.8,33.9878
932.9,33.9602
933,33.9326
933.1,33.905
933.2,33.8773
933.3,33.8497
933.4,33.822
933.5,33.7943
933.6,33.7665
933.7,33.7388
933.8,33.711
933.9,33.6832
934,33.6554
934.1,33.6276
934.2,33.5997
934.3,33.5719
934.4,33.544
934.5,33.5161
934.6,33.4881
934.7,33.4602
934.8,33.4322
934.9,33.4042
935,33.3762
935.1,33.3482
935.2,33.3201
935.3,33.292
935.4,33.2639
935.5,33.2358
935.6,33.2077
935.7,33.1795
935.8,33.1514
935.9,33.1232
936,33.0949
936.1,33.0667
936.2,33.0384
936.3,33.0102
936.4,32.9819
936.5,32.9535
936.6,32.9252
936.7,32.8968
936.8,32.8685
936.9,32.8401
937,32.8116
937.1,32.7832
937.2,32.7547
937.3,32.7262
937.4,32.6977
937.5,32.6692
937.6,32.6407
937.7,32.6121
937.8,32.5835
937.9,32.5549
938,32.5263
938.1,32.4976
938.2,32.469
938.3,32.4403
938.4,32.4116
938.5,32.3829
938.6,32.3541
938.7,32.3253
938.8,32.2966
938.9,32.2677
939,32.2389
939.1,32.2101
939.2,32.1812
939.3,32.1523
939.4,32.1234
939.5,32.0945
939.6,32.0655
939.7,32.0365
939.8,32.0076
939.9,31.9785
940,31.9495
940.1,31.9205
940.2,31.8914
940.3,31.8623
940.4,31.8332
940.5,31.804
940.6,31.7749
940.7,31.7457
940.8,31.7165
940.9,31.6873
941,31.6581
941.1,31.6288
941.2,31.5995
941.3,31.5702
941.4,31.5409
941.5,31.5116
941.6,31.4823
941.7,31.453
941.8,31.4237
941.9,31.3944
942,31.365
942.1,31.3357
942.2,31.3064
942.3,31.2771
942.4,31.2478
942.5,31.2185
942.6,31.1892
942.7,31.1599
942.8,31.1306
942.9,31.1013
943,31.072
943.1,31.0427
943.2,31.0135
943.3,30.9842
943.4,30.9549
943.5,30.9256
943.6,30.8963
943.7,30.867
943.8,30.8377
943.9,30.8085
944,30.7792
944.1,30.7499
944.2,30.7206
944.3,30.6913
944.4,30.6621
944.5,30.6328
944.6,30.6035
944.7,30.5742
944.8,30.545
944.9,30.5157
945,30.4864
945.1,30.4572
945.2,30.4279
945.3,30.3986
945.4,30.3694
945.5,30.3401
945.6,30.3108
945.7,30.2816
945.8,30.2523
945.9,30.2231
946,30.1938
946.1,30.1646
946.2,30.1353
946.3,30.1061
946.4,30.0768
946.5,30.0476
946.6,30.0183
946.7,29.9891
946.8,29.9598
946.9,29.9306
947,29.9013
947.1,29.8721
947.2,29.8429
947.3,29.8136
947.4,29.7844
947.5,29.7551
947.6,29.7259
947.7,29.6967
947.8,29.6674
947.9,29.6382
948,29.609
948.1,29.5797
948.2,29.5505
948.3,29.5213
948.4,29.4921
948.5,29.4628
948.6,29.4336
948.7,29.4044
948.8,29.3752
948.9,29.346
949,29.3168
949.1,29.2875
949.2,29.2583
949.3,29.2291
949.4,29.1999
949.5,29.1707
949.6,29.1415
949.7,29.1123
949.8,29.0831
949.9,29.0539
950,29.0247
950.1,28.9955
950.2,28.9663
950.3,28.9371
950.4,28.9079
950.5,28.8787
950.6,28.8495
950.7,28.8203
950.8,28.7911
950.9,28.7619
951,28.7327
951.1,28.7035
951.2,28.6743
951.3,28.6451
951.4,28.6159
951.5,28.5868
951.6,28.5576
951.7,28.5284
951.8,28.4992
951.9,28.47
952,28.4409
952.1,28.4117
952.2,28.3825
952.3,28.3533
952.4,28.3242
952.5,28.295
952.6,28.2658
952.7,28.2367
952.8,28.2075
952.9,28.1783
953,28.1492
953.1,28.12
953.2,28.0908
953.3,28.0617
953.4,28.0325
953.5,28.0034
953.6,27.9742
953.7,27.945
953.8,27.9159
953.9,27.8867
954,27.8576
954.1,27.8284
954.2,27.7993
954.3,27.7701
954.4,27.741
954.5,27.7118
954.6,27.6827
954.7,27.6536
954.8,27.6244
954.9,27.5953
955,27.5661
955.1,27.537
955.2,27.5079
955.3,27.4787
955.4,27.4496
955.5,27.4205
955.6,27.3913
955.7,27.3622
955.8,27.3331
955.9,27.304
956,27.2749
956.1,27.2458
956.2,27.2167
956.3,27.1876
956.4,27.1586
956.5,27.1295
956.6,27.1004
956.7,27.0714
956.8,27.0423
956.9,27.0132
957,26.9842
957.1,26.9551
957.2,26.9261
957.3,26.8971
957.4,26.868
957.5,26.839
957.6,26.81
957.7,26.781
957.8,26.752
957.9,26.723
958,26.694
958.1,26.665
958.2,26.636
958.3,26.607
958.4,26.578
958.5,26.5491
958.6,26.5201
958.7,26.4911
958.8,26.4622
958.9,26.4332
959,26.4043
959.1,26.3753
959.2,26.3464
959.3,26.3175
959.4,26.2885
959.5,26.2596
959.6,26.2307
959.7,26.2018
959.8,26.1729
959.9,26.144
960,26.1151
960.1,26.0862
960.2,26.0573
960.3,26.0284
960.4,25.9995
960.5,25.9707
960.6,25.9418
960.7,25.9129
960.8,25.8841
960.9,25.8552
961,25.8264
961.1,25.7975
961.2,25.7687
961.3,25.7399
961.4,25.7111
961.5,25.6822
961.6,25.6534
961.7,25.6246
961.8,25.5958
961.9,25.567
962,25.5382
962.1,25.5094
962.2,25.4806
962.3,25.4519
962.4,25.4231
962.5,25.3943
962.6,25.3655
962.7,25.3368
962.8,25.308
962.9,25.2793
963,25.2505
963.1,25.2218
963.2,25.1931
963.3,25.1643
963.4,25.1356
963.5,25.1069
963.6,25.0782
963.7,25.0495
963.8,25.0208
963.9,24.9921
964,24.9634
964.1,24.9347
964.2,24.906
964.3,24.8773
964.4,24.8486
964.5,24.82
964.6,24.7913
964.7,24.7627
964.8,24.734
964.9,24.7054
965,24.6767
965.1,24.6481
965.2,24.6194
965.3,24.5908
965.4,24.5622
965.5,24.5336
965.6,24.505
965.7,24.4764
965.8,24.4478
965.9,24.4192
966,24.3906
966.1,24.362
966.2,24.3334
966.3,24.3048
966.4,24.2763
966.5,24.2477
966.6,24.2191
966.7,24.1906
966.8,24.162
966.9,24.1335
967,24.1049
967.1,24.0764
967.2,24.0479
967.3,24.0193
967.4,23.9908
967.5,23.9623
967.6,23.9338
967.7,23.9053
967.8,23.8768
967.9,23.8483
968,23.8198
968.1,23.7913
968.2,23.7628
968.3,23.7344
968.4,23.7059
968.5,23.6774
968.6,23.649
968.7,23.6205
968.8,23.5921
968.9,23.5636
969,23.5352
969.1,23.5067
969.2,23.4781
969.3,23.4495
969.4,23.4209
969.5,23.3922
969.6,23.3634
969.7,23.3346
969.8,23.3058
969.9,23.2769
970,23.2479
970.1,23.219
970.2,23.1899
970.3,23.1608
970.4,23.1317
970.5,23.1025
970.6,23.0733
970.7,23.044
970.8,23.0146
970.9,22.9853
971,22.9558
971.1,22.9263
971.2,22.8968
971.3,22.8672
971.4,22.8376
971.5,22.8079
971.6,22.7782
971.7,22.7484
971.8,22.7186
971.9,22.6887
972,22.6588
972.1,22.6288
972.2,22.5988
972.3,22.5687
972.4,22.5386
972.5,22.5084
972.6,22.4782
972.7,22.4479
972.8,22.4176
972.9,22.3873
973,22.3569
973.1,22.3264
973.2,22.2959
973.3,22.2653
973.4,22.2347
973.5,22.204
973.6,22.1733
973.7,22.1426
973.8,22.1118
973.9,22.0809
974,22.05
974.1,22.0191
974.2,21.9881
974.3,21.957
974.4,21.9259
974.5,21.8948
974.6,21.8636
974.7,21.8323
974.8,21.801
974.9,21.7697
975,21.7383
975.1,21.7068
975.2,21.6753
975.3,21.6438
975.4,21.6122
975.5,21.5806
975.6,21.5489
975.7,21.5171
975.8,21.4853
975.9,21.4535
976,21.4216
976.1,21.3897
976.2,21.3577
976.3,21.3257
976.4,21.2936
976.5,21.2615
976.6,21.2293
976.7,21.1971
976.8,21.1648
976.9,21.1324
977,21.1001
977.1,21.0676
977.2,21.0352
977.3,21.0027
977.4,20.9701
977.5,20.9375
977.6,20.9048
977.7,20.8721
977.8,20.8393
977.9,20.8065
978,20.7736
978.1,20.7407
978.2,20.7077
978.3,20.6747
978.4,20.6417
978.5,20.6085
978.6,20.5754
978.7,20.5422
978.8,20.5089
978.9,20.4756
979,20.4423
979.1,20.4089
979.2,20.3754
979.3,20.3419
979.4,20.3083
979.5,20.2747
979.6,20.2411
979.7,20.2074
979.8,20.1736
979.9,20.1398
980,20.106
980.1,20.0721
980.2,20.0382
980.3,20.0042
980.4,19.9702
980.5,19.9363
980.6,19.9024
980.7,19.8686
980.8,19.8347
980.9,19.801
981,19.7672
981.1,19.7335
981.2,19.6999
981.3,19.6662
981.4,19.6326
981.5,19.5991
981.6,19.5656
981.7,19.5321
981.8,19.4986
981.9,19.4652
982,19.4319
982.1,19.3985
982.2,19.3652
982.3,19.332
982.4,19.2987
982.5,19.2655
982.6,19.2324
982.7,19.1993
982.8,19.1662
982.9,19.1332
983,19.1002
983.1,19.0672
983.2,19.0343
983.3,19.0014
983.4,18.9685
983.5,18.9357
983.6,18.9029
983.7,18.8701
983.8,18.8374
983.9,18.8048
984,18.7721
984.1,18.7395
984.2,18.707
984.3,18.6744
984.4,18.6419
984.5,18.6095
984.6,18.5771
984.7,18.5447
984.8,18.5123
984.9,18.48
985,18.4478
985.1,18.4155
985.2,18.3833
985.3,18.3512
985.4,18.319
985.5,18.287
985.6,18.2549
985.7,18.2229
985.8,18.1909
985.9,18.159
986,18.1271
986.1,18.0952
986.2,18.0634
986.3,18.0316
986.4,17.9998
986.5,17.9681
986.6,17.9364
986.7,17.9048
986.8,17.8732
986.9,17.8416
987,17.81
987.1,17.7784
987.2,17.7468
987.3,17.7152
987.4,17.6835
987.5,17.6518
987.6,17.6201
987.7,17.5883
987.8,17.5565
987.9,17.5247
988,17.4929
988.1,17.461
988.2,17.4291
988.3,17.3971
988.4,17.3652
988.5,17.3331
988.6,17.3011
988.7,17.2691
988.8,17.237
988.9,17.2048
989,17.1727
989.1,17.1405
989.2,17.1083
989.3,17.076
989.4,17.0438
989.5,17.0115
989.6,16.9791
989.7,16.9468
989.8,16.9144
989.9,16.8819
990,16.8495
990.1,16.817
990.2,16.7845
990.3,16.7519
990.4,16.7193
990.5,16.6867
990.6,16.6541
990.7,16.6214
990.8,16.5887
990.9,16.556
991,16.5233
991.1,16.4905
991.2,16.4576
991.3,16.4248
991.4,16.3919
991.5,16.359
991.6,16.3261
991.7,16.2931
991.8,16.2601
991.9,16.2271
992,16.194
992.1,16.1609
992.2,16.1278
992.3,16.0948
992.4,16.062
992.5,16.0293
992.6,15.9967
992.7,15.9643
992.8,15.932
992.9,15.8999
993,15.8679
993.1,15.8361
993.2,15.8044
993.3,15.7729
993.4,15.7414
993.5,15.7102
993.6,15.6791
993.7,15.6481
993.8,15.6173
993.9,15.5866
994,15.5561
994.1,15.5257
994.2,15.4954
994.3,15.4653
994.4,15.4354
994.5,15.4056
994.6,15.3759
994.7,15.3464
994.8,15.317
994.9,15.2878
995,15.2587
995.1,15.2298
995.2,15.201
995.3,15.1723
995.4,15.1438
995.5,15.1154
995.6,15.0872
995.7,15.0591
995.8,15.0312
995.9,15.0034
996,14.9758
996.1,14.9483
996.2,14.9209
996.3,14.8937
996.4,14.8667
996.5,14.8397
996.6,14.813
996.7,14.7863
996.8,14.7598
996.9,14.7335
997,14.7073
997.1,14.6813
997.2,14.6553
997.3,14.6296
997.4,14.604
997.5,14.5785
997.6,14.5532
997.7,14.528
997.8,14.5029
997.9,14.4781
998,14.4533
998.1,14.4287
998.2,14.4042
998.3,14.3799
998.4,14.3557
998.5,14.3317
998.6,14.3078
998.7,14.2841
998.8,14.2605
998.9,14.2371
